Customer_Type,Category,Unit_Price,Quantity,Discount,Total_Price,cluster
B2C,Water,1.0099999999999998,13.0,3.469446951953614e-18,13.129999999999995,2
B2C,Juices,1.8600000000000003,9.0,3.469446951953614e-18,16.739999999999995,1
B2C,Soft Drinks,0.6100000000000003,8.0,3.469446951953614e-18,4.8799999999999955,2
B2C,Water,0.9100000000000001,11.0,3.469446951953614e-18,10.010000000000005,2
B2C,Alcoholic Beverages,1.37,5.0,3.469446951953614e-18,6.849999999999994,1
B2B,Alcoholic Beverages,1.33,58.0,0.1,69.43,0
B2C,Water,1.2300000000000004,4.0,3.469446951953614e-18,4.9199999999999875,2
B2B,Water,1.2800000000000002,26.0,0.05,31.620000000000005,0
B2B,Soft Drinks,3.48,13.0,0.05,42.97999999999999,0
B2C,Water,1.46,9.0,3.469446951953614e-18,13.14,2
B2C,Water,1.04,8.0,3.469446951953614e-18,8.319999999999993,2
B2C,Soft Drinks,2.21,8.0,3.469446951953614e-18,17.680000000000007,2
B2B,Soft Drinks,1.79,17.0,0.1,27.39,0
B2B,Water,0.6899999999999995,39.0,0.05,25.560000000000002,0
B2C,Soft Drinks,3.31,14.0,3.469446951953614e-18,46.34,2
B2C,Soft Drinks,0.9900000000000002,10.0,3.469446951953614e-18,9.90000000000002,2
B2C,Water,1.6600000000000001,13.0,3.469446951953614e-18,21.58,2
B2C,Soft Drinks,1.4900000000000002,1.0,3.469446951953614e-18,1.490000000000009,2
B2C,Water,1.38,4.0,3.469446951953614e-18,5.52000000000001,2
B2B,Juices,2.25,38.0,0.1,76.95,0
B2C,Water,0.96,4.0,3.469446951953614e-18,3.8400000000000034,2
B2B,Soft Drinks,1.13,19.0,0.05,20.400000000000006,0
B2C,Water,1.38,8.0,3.469446951953614e-18,11.039999999999992,2
B2C,Soft Drinks,2.27,5.0,3.469446951953614e-18,11.349999999999994,2
B2C,Alcoholic Beverages,1.12,8.0,3.469446951953614e-18,8.960000000000022,1
B2B,Alcoholic Beverages,1.2300000000000004,58.0,0.1,64.21,0
B2C,Water,1.46,3.0,3.469446951953614e-18,4.3799999999999955,2
B2C,Water,0.45999999999999996,10.0,3.469446951953614e-18,4.599999999999994,2
B2C,Soft Drinks,3.31,5.0,3.469446951953614e-18,16.549999999999997,2
B2B,Juices,1.8399999999999999,40.0,0.05,69.92,0
B2B,Juices,2.63,51.0,0.1,120.72,0
B2C,Juices,3.11,14.0,3.469446951953614e-18,43.53999999999999,1
B2C,Soft Drinks,1.4900000000000002,1.0,3.469446951953614e-18,1.490000000000009,2
B2C,Water,1.2300000000000004,2.0,3.469446951953614e-18,2.460000000000008,2
B2C,Water,0.96,2.0,3.469446951953614e-18,1.9199999999999875,2
B2C,Alcoholic Beverages,1.92,5.0,3.469446951953614e-18,9.600000000000009,1
B2B,Juices,1.33,5.0,0.05,6.319999999999993,0
B2C,Juices,3.21,11.0,3.469446951953614e-18,35.30999999999999,1
B2C,Soft Drinks,2.34,13.0,3.469446951953614e-18,30.42,2
B2C,Juices,3.46,11.0,3.469446951953614e-18,38.06,1
B2B,Soft Drinks,1.17,57.0,0.1,60.02000000000001,0
B2B,Juices,2.61,18.0,0.1,42.28,0
B2C,Juices,3.23,2.0,3.469446951953614e-18,6.460000000000008,1
B2B,Water,1.3200000000000003,4.0,0.1,4.75,0
B2C,Soft Drinks,1.0700000000000003,2.0,3.469446951953614e-18,2.1399999999999864,2
B2C,Soft Drinks,1.58,6.0,3.469446951953614e-18,9.480000000000004,2
B2B,Alcoholic Beverages,1.71,22.0,0.05,35.74000000000001,1
B2C,Water,0.5800000000000001,4.0,3.469446951953614e-18,2.319999999999993,2
B2C,Juices,3.31,12.0,3.469446951953614e-18,39.72,1
B2C,Juices,1.6899999999999995,9.0,3.469446951953614e-18,15.210000000000008,1
B2C,Soft Drinks,2.19,5.0,3.469446951953614e-18,10.950000000000003,2
B2B,Soft Drinks,1.83,22.0,0.05,38.25,0
B2C,Water,0.5700000000000003,13.0,3.469446951953614e-18,7.409999999999997,2
B2B,Juices,2.93,54.0,0.05,150.31,0
B2C,Juices,3.02,6.0,3.469446951953614e-18,18.120000000000005,1
B2C,Water,0.5800000000000001,8.0,3.469446951953614e-18,4.639999999999986,2
B2C,Juices,3.21,3.0,3.469446951953614e-18,9.629999999999995,1
B2C,Juices,1.7999999999999998,2.0,3.469446951953614e-18,3.5999999999999943,1
B2C,Alcoholic Beverages,1.9800000000000004,9.0,3.469446951953614e-18,17.819999999999993,1
B2C,Soft Drinks,2.22,15.0,3.469446951953614e-18,33.3,2
B2B,Juices,1.75,22.0,0.1,34.650000000000006,0
B2C,Juices,3.43,1.0,3.469446951953614e-18,3.430000000000007,1
B2C,Soft Drinks,2.21,4.0,3.469446951953614e-18,8.840000000000003,2
B2C,Soft Drinks,0.6100000000000003,3.0,3.469446951953614e-18,1.8300000000000125,2
B2C,Juices,1.5899999999999999,10.0,3.469446951953614e-18,15.900000000000006,1
B2B,Juices,3.29,23.0,0.05,71.89,0
B2C,Juices,1.75,12.0,3.469446951953614e-18,21.0,1
B2C,Soft Drinks,1.04,1.0,3.469446951953614e-18,1.039999999999992,2
B2C,Alcoholic Beverages,1.88,6.0,3.469446951953614e-18,11.280000000000001,1
B2C,Water,0.9900000000000002,7.000000000000002,3.469446951953614e-18,6.930000000000007,2
B2C,Juices,1.6899999999999995,9.0,3.469446951953614e-18,15.210000000000008,1
B2B,Juices,3.21,11.0,0.05,33.53999999999999,0
B2C,Alcoholic Beverages,1.54,2.0,3.469446951953614e-18,3.0800000000000125,1
B2C,Water,0.4900000000000002,11.0,3.469446951953614e-18,5.389999999999986,2
B2C,Water,0.5600000000000005,10.0,3.469446951953614e-18,5.599999999999994,2
B2C,Soft Drinks,3.21,13.0,3.469446951953614e-18,41.72999999999999,2
B2C,Water,0.4900000000000002,3.0,3.469446951953614e-18,1.4699999999999989,2
B2C,Juices,3.43,9.0,3.469446951953614e-18,30.870000000000005,1
B2B,Water,0.41999999999999993,37.0,0.05,14.760000000000005,0
B2C,Juices,1.5899999999999999,9.0,3.469446951953614e-18,14.310000000000002,1
B2C,Water,1.42,13.0,3.469446951953614e-18,18.460000000000008,2
B2C,Alcoholic Beverages,4.35,13.0,3.469446951953614e-18,56.55,1
B2C,Juices,1.6399999999999997,7.000000000000002,3.469446951953614e-18,11.480000000000004,1
B2C,Water,1.6100000000000003,11.0,3.469446951953614e-18,17.710000000000008,2
B2C,Water,1.0099999999999998,11.0,3.469446951953614e-18,11.11,2
B2B,Juices,1.7400000000000002,7.000000000000002,0.05,11.569999999999993,0
B2C,Water,0.5899999999999999,12.0,3.469446951953614e-18,7.079999999999998,2
B2C,Water,0.8899999999999997,1.0,3.469446951953614e-18,0.8899999999999864,2
B2C,Soft Drinks,0.5600000000000005,12.0,3.469446951953614e-18,6.719999999999999,2
B2C,Water,0.5700000000000003,12.0,3.469446951953614e-18,6.840000000000003,2
B2B,Soft Drinks,0.8700000000000001,13.0,0.05,10.739999999999995,0
B2C,Soft Drinks,2.0499999999999994,6.0,3.469446951953614e-18,12.299999999999997,2
B2C,Water,0.9900000000000002,12.0,3.469446951953614e-18,11.879999999999995,2
B2C,Alcoholic Beverages,1.33,9.0,3.469446951953614e-18,11.969999999999999,1
B2B,Alcoholic Beverages,1.1500000000000004,23.0,0.05,25.129999999999995,1
B2C,Soft Drinks,0.9299999999999997,2.0,3.469446951953614e-18,1.8600000000000136,2
B2C,Juices,3.43,13.0,3.469446951953614e-18,44.59,1
B2C,Alcoholic Beverages,4.88,15.0,3.469446951953614e-18,73.2,1
B2C,Soft Drinks,1.58,13.0,3.469446951953614e-18,20.539999999999992,2
B2C,Alcoholic Beverages,1.54,11.0,3.469446951953614e-18,16.939999999999998,1
B2C,Alcoholic Beverages,1.5099999999999998,12.0,3.469446951953614e-18,18.120000000000005,1
B2C,Juices,2.93,15.0,3.469446951953614e-18,43.95,1
B2C,Soft Drinks,0.5600000000000005,2.0,3.469446951953614e-18,1.1200000000000045,2
B2C,Soft Drinks,2.34,15.0,3.469446951953614e-18,35.099999999999994,2
B2C,Water,0.5800000000000001,13.0,3.469446951953614e-18,7.540000000000006,2
B2C,Juices,2.93,9.0,3.469446951953614e-18,26.370000000000005,1
B2C,Juices,1.6399999999999997,14.0,3.469446951953614e-18,22.960000000000008,1
B2C,Water,0.9900000000000002,6.0,3.469446951953614e-18,5.939999999999998,2
B2B,Juices,1.79,17.0,0.05,28.909999999999997,0
B2C,Soft Drinks,1.9900000000000002,8.0,3.469446951953614e-18,15.920000000000002,2
B2B,Soft Drinks,2.07,12.0,0.05,23.599999999999994,0
B2B,Alcoholic Beverages,5.18,10.0,0.05,49.21000000000001,1
B2C,Water,1.46,10.0,3.469446951953614e-18,14.599999999999994,2
B2B,Juices,2.98,1.0,0.1,2.680000000000007,0
B2B,Soft Drinks,1.9399999999999995,48.0,0.05,88.46,0
B2C,Water,1.42,2.0,3.469446951953614e-18,2.8400000000000034,2
B2C,Juices,3.11,8.0,3.469446951953614e-18,24.879999999999995,1
B2C,Juices,3.23,8.0,3.469446951953614e-18,25.840000000000003,1
B2C,Soft Drinks,1.1799999999999997,5.0,3.469446951953614e-18,5.900000000000006,2
B2C,Soft Drinks,2.19,10.0,3.469446951953614e-18,21.900000000000006,2
B2C,Soft Drinks,0.9900000000000002,2.0,3.469446951953614e-18,1.9799999999999898,2
B2B,Water,1.25,55.0,0.1,61.879999999999995,0
B2C,Soft Drinks,1.1899999999999995,12.0,3.469446951953614e-18,14.280000000000001,2
B2B,Water,0.9500000000000002,10.0,0.05,9.019999999999996,0
B2B,Water,0.8399999999999999,22.0,0.1,16.629999999999995,0
B2C,Water,0.5600000000000005,15.0,3.469446951953614e-18,8.400000000000006,2
B2C,Juices,1.6899999999999995,5.0,3.469446951953614e-18,8.450000000000003,1
B2B,Soft Drinks,1.0999999999999996,53.0,0.1,52.47,0
B2C,Soft Drinks,0.96,1.0,3.469446951953614e-18,0.960000000000008,2
B2C,Soft Drinks,2.22,6.0,3.469446951953614e-18,13.319999999999993,2
B2C,Juices,1.5899999999999999,11.0,3.469446951953614e-18,17.489999999999995,1
B2C,Water,0.96,7.000000000000002,3.469446951953614e-18,6.719999999999999,2
B2C,Water,0.5700000000000003,14.0,3.469446951953614e-18,7.980000000000004,2
B2C,Soft Drinks,2.35,9.0,3.469446951953614e-18,21.150000000000006,2
B2B,Alcoholic Beverages,1.0,37.0,0.1,33.3,0
B2C,Alcoholic Beverages,1.12,15.0,3.469446951953614e-18,16.799999999999997,1
B2C,Water,0.96,8.0,3.469446951953614e-18,7.680000000000007,2
B2C,Soft Drinks,1.2400000000000002,12.0,3.469446951953614e-18,14.879999999999995,2
B2C,Water,0.46999999999999975,4.0,3.469446951953614e-18,1.8799999999999955,2
B2C,Soft Drinks,0.96,14.0,3.469446951953614e-18,13.439999999999998,2
B2C,Soft Drinks,3.31,5.0,3.469446951953614e-18,16.549999999999997,2
B2C,Water,1.04,2.0,3.469446951953614e-18,2.0800000000000125,2
B2B,Juices,1.5899999999999999,24.0,0.05,36.25,0
B2C,Water,1.3100000000000005,1.0,3.469446951953614e-18,1.3100000000000023,2
B2B,Water,0.40000000000000036,41.0,0.05,15.579999999999998,0
B2C,Soft Drinks,1.0700000000000003,7.000000000000002,3.469446951953614e-18,7.489999999999995,2
B2C,Juices,3.67,2.0,3.469446951953614e-18,7.340000000000003,1
B2C,Alcoholic Beverages,1.5099999999999998,6.0,3.469446951953614e-18,9.060000000000002,1
B2C,Juices,2.31,7.000000000000002,3.469446951953614e-18,16.17,1
B2C,Juices,3.12,6.0,3.469446951953614e-18,18.72,1
B2C,Water,1.38,7.000000000000002,3.469446951953614e-18,9.659999999999997,2
B2C,Soft Drinks,2.1199999999999997,11.0,3.469446951953614e-18,23.31999999999998,2
B2C,Juices,3.11,8.0,3.469446951953614e-18,24.879999999999995,1
B2C,Soft Drinks,1.9900000000000002,10.0,3.469446951953614e-18,19.900000000000006,2
B2C,Soft Drinks,2.13,14.0,3.469446951953614e-18,29.819999999999993,2
B2C,Soft Drinks,0.6100000000000003,15.0,3.469446951953614e-18,9.150000000000006,2
B2B,Water,0.3799999999999999,3.0,0.05,1.0800000000000125,0
B2C,Juices,2.31,11.0,3.469446951953614e-18,25.409999999999997,1
B2C,Alcoholic Beverages,0.96,15.0,3.469446951953614e-18,14.400000000000006,1
B2C,Water,0.8600000000000003,9.0,3.469446951953614e-18,7.739999999999995,2
B2B,Soft Drinks,0.5700000000000003,47.0,0.1,24.11,0
B2C,Water,1.0700000000000003,9.0,3.469446951953614e-18,9.629999999999995,2
B2C,Juices,3.21,8.0,3.469446951953614e-18,25.680000000000007,1
B2C,Soft Drinks,2.35,10.0,3.469446951953614e-18,23.5,2
B2B,Water,0.6399999999999997,5.0,0.05,3.039999999999992,0
B2C,Soft Drinks,2.35,4.0,3.469446951953614e-18,9.400000000000006,2
B2C,Juices,1.75,2.0,3.469446951953614e-18,3.5,1
B2C,Soft Drinks,0.6100000000000003,10.0,3.469446951953614e-18,6.099999999999994,2
B2B,Water,0.75,17.0,0.1,11.480000000000004,0
B2C,Juices,1.8600000000000003,2.0,3.469446951953614e-18,3.719999999999999,1
B2C,Alcoholic Beverages,0.96,5.0,3.469446951953614e-18,4.800000000000011,1
B2C,Water,0.5600000000000005,2.0,3.469446951953614e-18,1.1200000000000045,2
B2C,Alcoholic Beverages,4.32,10.0,3.469446951953614e-18,43.2,1
B2B,Juices,3.33,46.0,0.05,145.52,0
B2C,Alcoholic Beverages,2.11,10.0,3.469446951953614e-18,21.099999999999994,1
B2C,Soft Drinks,3.21,10.0,3.469446951953614e-18,32.099999999999994,2
B2C,Water,0.45999999999999996,5.0,3.469446951953614e-18,2.3000000000000114,2
B2C,Soft Drinks,1.0700000000000003,7.000000000000002,3.469446951953614e-18,7.489999999999995,2
B2C,Juices,1.7999999999999998,8.0,3.469446951953614e-18,14.400000000000006,1
B2C,Water,0.9900000000000002,13.0,3.469446951953614e-18,12.870000000000005,2
B2C,Soft Drinks,2.22,2.0,3.469446951953614e-18,4.439999999999998,2
B2C,Soft Drinks,1.2699999999999996,3.0,3.469446951953614e-18,3.8100000000000023,2
B2C,Alcoholic Beverages,0.96,9.0,3.469446951953614e-18,8.64,1
B2C,Alcoholic Beverages,1.08,3.0,3.469446951953614e-18,3.240000000000009,1
B2C,Alcoholic Beverages,1.0199999999999996,10.0,3.469446951953614e-18,10.200000000000003,1
B2C,Soft Drinks,1.4900000000000002,13.0,3.469446951953614e-18,19.370000000000005,2
B2C,Juices,1.6399999999999997,8.0,3.469446951953614e-18,13.120000000000005,1
B2C,Alcoholic Beverages,1.88,11.0,3.469446951953614e-18,20.680000000000007,1
B2B,Water,0.7599999999999998,33.0,0.05,23.83,0
B2C,Juices,1.8600000000000003,9.0,3.469446951953614e-18,16.739999999999995,1
B2B,Juices,2.79,20.0,0.05,53.00999999999999,0
B2C,Juices,1.75,15.0,3.469446951953614e-18,26.25,1
B2C,Juices,3.02,6.0,3.469446951953614e-18,18.120000000000005,1
B2B,Soft Drinks,1.5899999999999999,19.0,0.05,28.700000000000003,0
B2C,Water,1.6100000000000003,9.0,3.469446951953614e-18,14.489999999999995,2
B2C,Water,0.5499999999999998,9.0,3.469446951953614e-18,4.949999999999989,2
B2C,Juices,3.33,4.0,3.469446951953614e-18,13.319999999999993,1
B2B,Water,1.0,9.0,0.1,8.099999999999994,0
B2B,Soft Drinks,0.9100000000000001,25.0,0.05,21.61,0
B2C,Juices,3.46,14.0,3.469446951953614e-18,48.44,1
B2C,Water,1.2300000000000004,6.0,3.469446951953614e-18,7.3799999999999955,2
B2C,Soft Drinks,2.0499999999999994,14.0,3.469446951953614e-18,28.700000000000003,2
B2C,Juices,3.12,8.0,3.469446951953614e-18,24.960000000000008,1
B2B,Water,0.8700000000000001,21.0,0.05,17.36,0
B2C,Soft Drinks,0.96,2.0,3.469446951953614e-18,1.9199999999999875,2
B2C,Soft Drinks,1.5300000000000002,3.0,3.469446951953614e-18,4.590000000000003,2
B2C,Water,0.96,1.0,3.469446951953614e-18,0.960000000000008,2
B2C,Juices,3.11,7.000000000000002,3.469446951953614e-18,21.769999999999996,1
B2C,Soft Drinks,3.21,12.0,3.469446951953614e-18,38.52000000000001,2
B2C,Soft Drinks,2.26,7.000000000000002,3.469446951953614e-18,15.819999999999993,2
B2C,Soft Drinks,2.13,2.0,3.469446951953614e-18,4.259999999999991,2
B2C,Alcoholic Beverages,1.1600000000000001,3.0,3.469446951953614e-18,3.4799999999999898,1
B2C,Soft Drinks,3.31,15.0,3.469446951953614e-18,49.650000000000006,2
B2C,Juices,3.33,1.0,3.469446951953614e-18,3.3300000000000125,1
B2C,Alcoholic Beverages,1.9900000000000002,11.0,3.469446951953614e-18,21.89,1
B2C,Juices,2.31,5.0,3.469446951953614e-18,11.549999999999997,1
B2C,Alcoholic Beverages,1.0199999999999996,4.0,3.469446951953614e-18,4.0800000000000125,1
B2B,Juices,1.71,23.0,0.1,35.400000000000006,0
B2B,Water,0.40000000000000036,29.0,0.05,11.019999999999996,0
B2C,Alcoholic Beverages,4.32,8.0,3.469446951953614e-18,34.56,1
B2C,Juices,2.45,3.0,3.469446951953614e-18,7.349999999999994,1
B2B,Juices,2.0999999999999996,57.0,0.1,107.73,0
B2C,Alcoholic Beverages,1.9399999999999995,8.0,3.469446951953614e-18,15.519999999999996,1
B2C,Water,0.8899999999999997,11.0,3.469446951953614e-18,9.789999999999992,2
B2C,Alcoholic Beverages,4.48,13.0,3.469446951953614e-18,58.24000000000001,1
B2B,Water,0.6100000000000003,13.0,0.1,7.140000000000001,0
B2C,Water,0.4900000000000002,9.0,3.469446951953614e-18,4.409999999999997,2
B2B,Juices,1.5899999999999999,46.0,0.05,69.48,0
B2C,Soft Drinks,2.19,10.0,3.469446951953614e-18,21.900000000000006,2
B2C,Water,1.6100000000000003,7.000000000000002,3.469446951953614e-18,11.269999999999996,2
B2B,Soft Drinks,0.9299999999999997,15.0,0.1,12.560000000000002,0
B2C,Water,0.8899999999999997,7.000000000000002,3.469446951953614e-18,6.22999999999999,2
B2C,Juices,3.67,9.0,3.469446951953614e-18,33.03,1
B2C,Water,1.6600000000000001,14.0,3.469446951953614e-18,23.239999999999995,2
B2C,Soft Drinks,2.35,7.000000000000002,3.469446951953614e-18,16.450000000000003,2
B2C,Water,0.96,12.0,3.469446951953614e-18,11.519999999999996,2
B2C,Water,1.38,10.0,3.469446951953614e-18,13.799999999999997,2
B2C,Alcoholic Beverages,1.9399999999999995,3.0,3.469446951953614e-18,5.819999999999993,1
B2C,Water,1.0099999999999998,11.0,3.469446951953614e-18,11.11,2
B2C,Soft Drinks,1.2000000000000002,13.0,3.469446951953614e-18,15.599999999999994,2
B2C,Soft Drinks,1.1399999999999997,6.0,3.469446951953614e-18,6.840000000000003,2
B2C,Juices,3.33,10.0,3.469446951953614e-18,33.3,1
B2C,Soft Drinks,0.5499999999999998,11.0,3.469446951953614e-18,6.050000000000011,2
B2C,Soft Drinks,1.2400000000000002,4.0,3.469446951953614e-18,4.960000000000008,2
B2C,Soft Drinks,1.0999999999999996,9.0,3.469446951953614e-18,9.90000000000002,2
B2B,Soft Drinks,0.8300000000000001,41.0,0.05,32.33,0
B2C,Juices,3.11,15.0,3.469446951953614e-18,46.650000000000006,1
B2C,Soft Drinks,1.1799999999999997,3.0,3.469446951953614e-18,3.539999999999992,2
B2B,Alcoholic Beverages,1.5700000000000003,46.0,0.05,68.61,0
B2C,Soft Drinks,1.58,9.0,3.469446951953614e-18,14.219999999999999,2
B2B,Soft Drinks,0.75,2.0,0.05,1.4199999999999875,0
B2B,Juices,2.82,16.0,0.05,42.86,0
B2C,Water,1.0700000000000003,14.0,3.469446951953614e-18,14.980000000000004,2
B2C,Juices,3.12,12.0,3.469446951953614e-18,37.44,1
B2C,Juices,3.11,15.0,3.469446951953614e-18,46.650000000000006,1
B2C,Alcoholic Beverages,1.9900000000000002,8.0,3.469446951953614e-18,15.920000000000002,1
B2C,Soft Drinks,1.1600000000000001,3.0,3.469446951953614e-18,3.4799999999999898,2
B2B,Water,0.41999999999999993,5.0,0.05,2.0,0
B2C,Soft Drinks,1.1600000000000001,6.0,3.469446951953614e-18,6.960000000000008,2
B2C,Juices,1.6399999999999997,6.0,3.469446951953614e-18,9.840000000000003,1
B2B,Water,0.5600000000000005,41.0,0.1,20.659999999999997,0
B2C,Water,0.45999999999999996,13.0,3.469446951953614e-18,5.97999999999999,2
B2C,Juices,3.02,11.0,3.469446951953614e-18,33.22,1
B2C,Soft Drinks,3.12,6.0,3.469446951953614e-18,18.72,2
B2C,Water,1.2599999999999998,7.000000000000002,3.469446951953614e-18,8.819999999999993,2
B2C,Juices,3.11,8.0,3.469446951953614e-18,24.879999999999995,1
B2C,Water,1.46,13.0,3.469446951953614e-18,18.980000000000004,2
B2B,Soft Drinks,1.9800000000000004,39.0,0.05,73.36,0
B2B,Soft Drinks,1.2300000000000004,21.0,0.05,24.539999999999992,0
B2C,Water,1.04,8.0,3.469446951953614e-18,8.319999999999993,2
B2C,Water,0.9900000000000002,12.0,3.469446951953614e-18,11.879999999999995,2
B2B,Soft Drinks,1.8899999999999997,39.0,0.05,70.02,0
B2C,Water,1.0099999999999998,7.000000000000002,3.469446951953614e-18,7.069999999999993,2
B2C,Juices,2.31,7.000000000000002,3.469446951953614e-18,16.17,1
B2B,Alcoholic Beverages,5.01,19.0,0.05,90.43,1
B2B,Soft Drinks,0.7599999999999998,58.0,0.05,41.879999999999995,0
B2C,Juices,1.6399999999999997,3.0,3.469446951953614e-18,4.9199999999999875,1
B2B,Water,1.21,50.0,0.05,57.47,0
B2C,Soft Drinks,3.21,12.0,3.469446951953614e-18,38.52000000000001,2
B2B,Soft Drinks,3.14,56.0,0.1,158.26,0
B2C,Alcoholic Beverages,1.5899999999999999,1.0,3.469446951953614e-18,1.5900000000000034,1
B2C,Soft Drinks,2.1199999999999997,14.0,3.469446951953614e-18,29.680000000000007,2
B2B,Juices,2.82,50.0,0.1,126.9,0
B2C,Water,0.8600000000000003,7.000000000000002,3.469446951953614e-18,6.02000000000001,2
B2C,Water,0.96,13.0,3.469446951953614e-18,12.480000000000004,2
B2C,Juices,1.75,5.0,3.469446951953614e-18,8.75,1
B2B,Juices,2.89,21.0,0.05,57.66,0
B2C,Juices,1.75,10.0,3.469446951953614e-18,17.5,1
B2B,Juices,2.89,29.0,0.1,75.43,0
B2C,Soft Drinks,2.26,3.0,3.469446951953614e-18,6.780000000000001,2
B2C,Soft Drinks,1.1600000000000001,4.0,3.469446951953614e-18,4.639999999999986,2
B2C,Alcoholic Beverages,1.9900000000000002,6.0,3.469446951953614e-18,11.939999999999998,1
B2C,Alcoholic Beverages,0.9299999999999997,2.0,3.469446951953614e-18,1.8600000000000136,1
B2C,Water,1.71,1.0,3.469446951953614e-18,1.710000000000008,2
B2C,Juices,2.93,4.0,3.469446951953614e-18,11.719999999999999,1
B2C,Alcoholic Beverages,1.12,3.0,3.469446951953614e-18,3.3600000000000136,1
B2C,Soft Drinks,0.6299999999999999,3.0,3.469446951953614e-18,1.8899999999999864,2
B2C,Juices,2.31,7.000000000000002,3.469446951953614e-18,16.17,1
B2C,Alcoholic Beverages,1.37,5.0,3.469446951953614e-18,6.849999999999994,1
B2C,Juices,2.93,3.0,3.469446951953614e-18,8.789999999999992,1
B2C,Soft Drinks,0.6299999999999999,14.0,3.469446951953614e-18,8.819999999999993,2
B2C,Soft Drinks,3.31,15.0,3.469446951953614e-18,49.650000000000006,2
B2C,Juices,3.11,7.000000000000002,3.469446951953614e-18,21.769999999999996,1
B2B,Water,0.9199999999999999,3.0,0.05,2.6200000000000045,0
B2C,Juices,2.45,13.0,3.469446951953614e-18,31.849999999999994,1
B2B,Water,0.4900000000000002,43.0,0.05,20.019999999999996,0
B2C,Juices,1.6899999999999995,9.0,3.469446951953614e-18,15.210000000000008,1
B2B,Juices,3.0,2.0,0.05,5.699999999999989,0
B2C,Soft Drinks,2.13,5.0,3.469446951953614e-18,10.650000000000006,2
B2B,Juices,1.9000000000000004,15.0,0.05,27.08,0
B2C,Water,1.0099999999999998,7.000000000000002,3.469446951953614e-18,7.069999999999993,2
B2B,Soft Drinks,0.6799999999999997,54.0,0.1,33.05,0
B2C,Water,1.6100000000000003,13.0,3.469446951953614e-18,20.930000000000007,2
B2C,Soft Drinks,1.58,14.0,3.469446951953614e-18,22.120000000000005,2
B2C,Water,0.45999999999999996,12.0,3.469446951953614e-18,5.52000000000001,2
B2B,Water,0.7199999999999998,16.0,0.05,10.939999999999998,0
B2C,Juices,3.43,4.0,3.469446951953614e-18,13.719999999999999,1
B2B,Alcoholic Beverages,0.9199999999999999,11.0,0.05,9.61,1
B2C,Water,0.5899999999999999,10.0,3.469446951953614e-18,5.900000000000006,2
B2C,Water,1.3100000000000005,4.0,3.469446951953614e-18,5.240000000000009,2
B2C,Alcoholic Beverages,1.0499999999999998,1.0,3.469446951953614e-18,1.0500000000000114,1
B2B,Soft Drinks,1.9699999999999998,40.0,0.05,74.86,0
B2C,Water,0.45999999999999996,1.0,3.469446951953614e-18,0.46000000000000796,2
B2B,Soft Drinks,2.27,15.0,0.05,32.349999999999994,0
B2B,Soft Drinks,0.5700000000000003,12.0,0.05,6.5,0
B2C,Alcoholic Beverages,4.48,14.0,3.469446951953614e-18,62.72,1
B2C,Water,0.5499999999999998,8.0,3.469446951953614e-18,4.400000000000006,2
B2C,Soft Drinks,2.13,11.0,3.469446951953614e-18,23.430000000000007,2
B2C,Juices,3.43,12.0,3.469446951953614e-18,41.16,1
B2C,Soft Drinks,1.1899999999999995,3.0,3.469446951953614e-18,3.569999999999993,2
B2C,Soft Drinks,1.21,3.0,3.469446951953614e-18,3.6299999999999955,2
B2B,Juices,2.07,18.0,0.1,33.53,0
B2B,Juices,2.31,4.0,0.05,8.780000000000001,0
B2C,Water,1.2599999999999998,12.0,3.469446951953614e-18,15.120000000000005,2
B2C,Water,1.71,11.0,3.469446951953614e-18,18.810000000000002,2
B2B,Juices,1.46,14.0,0.05,19.42,0
B2B,Water,0.9900000000000002,36.0,0.1,32.08,0
B2C,Juices,1.7999999999999998,8.0,3.469446951953614e-18,14.400000000000006,1
B2C,Water,1.46,11.0,3.469446951953614e-18,16.060000000000002,2
B2C,Soft Drinks,3.31,13.0,3.469446951953614e-18,43.03,2
B2C,Juices,3.67,10.0,3.469446951953614e-18,36.7,1
B2C,Soft Drinks,2.22,13.0,3.469446951953614e-18,28.86,2
B2C,Water,1.71,6.0,3.469446951953614e-18,10.260000000000005,2
B2C,Water,0.4900000000000002,10.0,3.469446951953614e-18,4.900000000000006,2
B2C,Juices,1.75,7.000000000000002,3.469446951953614e-18,12.25,1
B2C,Water,0.8899999999999997,7.000000000000002,3.469446951953614e-18,6.22999999999999,2
B2C,Juices,2.93,14.0,3.469446951953614e-18,41.02000000000001,1
B2B,Alcoholic Beverages,1.3100000000000005,8.0,0.05,9.960000000000008,1
B2B,Soft Drinks,0.96,35.0,0.1,30.239999999999995,0
B2C,Juices,3.21,9.0,3.469446951953614e-18,28.89,1
B2C,Water,0.9100000000000001,6.0,3.469446951953614e-18,5.460000000000008,2
B2C,Water,1.42,5.0,3.469446951953614e-18,7.099999999999994,2
B2C,Soft Drinks,0.96,15.0,3.469446951953614e-18,14.400000000000006,2
B2C,Water,1.42,9.0,3.469446951953614e-18,12.780000000000001,2
B2C,Juices,3.67,4.0,3.469446951953614e-18,14.680000000000007,1
B2C,Juices,3.31,4.0,3.469446951953614e-18,13.239999999999995,1
B2C,Juices,2.45,14.0,3.469446951953614e-18,34.3,1
B2C,Juices,3.23,12.0,3.469446951953614e-18,38.75999999999999,1
